id	drugName	condition	rating	date	usefulCount
229505	Lurasidone	Bipolar Disorde	8.0	November 16, 2015	40.0
447	Medroxyprogesterone	Birth Control	10.0	August 28, 2013	13.0
72537	Tramadol	Pain	8.0	November 24, 2009	19.0
87107	Latuda	Bipolar Disorde	1.0	August 28, 2016	15.0
215659	Copper	Birth Control	10.0	May 23, 2017	8.0
6667	Beyaz	Birth Control	5.0	June 26, 2015	3.0
215520	Copper	Birth Control	2.0	August 11, 2017	4.0
39224	Contrave	Weight Loss	9.0	April 7, 2017	15.0
172864	Clonazepam	Anxiety	10.0	February 27, 2014	102.0
109147	Nexplanon	Birth Control	1.0	March 25, 2017	9.0
100939	Orlistat	Obesity	9.0	August 23, 2012	217.0
168940	Vilazodone	Depression	2.0	January 5, 2013	30.0
219649	Taytulla	Birth Control	1.0	June 25, 2017	4.0
148049	Norethindrone	Birth Control	7.0	November 2, 2015	0.0
106302	Implanon	Birth Control	10.0	May 18, 2017	12.0
138589	Phentermine	Weight Loss	9.0	February 8, 2013	46.0
231407	Trazodone	Insomnia	7.0	September 30, 2016	15.0
159043	TriNessa	Birth Control	1.0	September 16, 2015	3.0
98883	Nexplanon	Birth Control	9.0	June 1, 2013	2.0
107448	Implanon	Birth Control	3.0	September 4, 2011	0.0
146835	Alprazolam	Anxiety	10.0	August 28, 2016	48.0
83208	Paxil	Anxiety	9.0	January 11, 2012	23.0
78339	Lyza	Birth Control	8.0	September 26, 2016	16.0
47705	Adapalene	Acne	1.0	November 10, 2017	1.0
166490	Levonorgestrel	Birth Control	10.0	October 5, 2016	4.0
149274	Mirena	Birth Control	10.0	March 24, 2015	13.0
217141	Oxcarbazepine	Bipolar Disorde	5.0	October 28, 2009	35.0
167948	Kariva	Birth Control	9.0	March 20, 2015	3.0
189745	Oxycodone	Pain	9.0	July 21, 2008	9.0
149879	Mirena	Birth Control	10.0	July 23, 2011	2.0
64704	Sertraline	Depression	10.0	October 23, 2015	12.0
93041	Vortioxetine	Depression	3.0	November 16, 2016	10.0
8598	Zolpidem	Insomnia	9.0	October 11, 2010	13.0
226561	Etonogestrel	Birth Control	8.0	July 8, 2015	4.0
219620	Taytulla	Birth Control	2.0	September 27, 2017	0.0
216002	Copper	Birth Control	4.0	January 20, 2016	14.0
106512	Implanon	Birth Control	1.0	March 22, 2016	7.0
160679	Buspirone	Anxiety	3.0	December 23, 2012	9.0
185866	Desvenlafaxine	Depression	7.0	December 10, 2017	0.0
180356	Diclofenac	Pain	10.0	May 1, 2013	19.0
107559	Implanon	Birth Control	9.0	December 11, 2010	5.0
149661	Mirena	Birth Control	3.0	May 9, 2012	4.0
109204	Nexplanon	Birth Control	1.0	March 4, 2017	4.0
170350	Quetiapine	Bipolar Disorde	6.0	March 15, 2016	11.0
61026	Focalin	ADHD	8.0	June 7, 2016	21.0
126046	Viibryd	Depression	9.0	August 13, 2013	85.0
6379	Ocella	Birth Control	9.0	August 5, 2016	12.0
4825	Belviq	Weight Loss	10.0	February 3, 2015	183.0
189431	Oxycodone	Pain	10.0	January 25, 2012	32.0
93000	Vortioxetine	Depression	6.0	September 24, 2016	24.0
231813	Trazodone	Insomnia	10.0	August 28, 2013	94.0
179268	Olanzapine	Depression	2.0	November 4, 2015	40.0
115110	Diazepam	Anxiety	10.0	December 7, 2013	80.0
107715	Implanon	Birth Control	2.0	September 28, 2010	32.0
114875	Diazepam	Anxiety	10.0	July 26, 2017	23.0
180789	Solodyn	Acne	3.0	September 28, 2011	13.0
45782	Fluoxetine	Anxiety and Stress	10.0	June 18, 2010	199.0
38941	Contrave	Obesity	10.0	September 11, 2017	81.0
157097	Differin	Acne	10.0	April 5, 2017	25.0
76975	Lorcaserin	Weight Loss	10.0	May 2, 2015	69.0
68698	Medroxyprogesterone	Birth Control	10.0	March 22, 2017	12.0
222133	Rozerem	Insomnia	10.0	November 9, 2016	13.0
120966	Venlafaxine	Anxiety and Stress	9.0	April 24, 2017	11.0
107685	Implanon	Birth Control	10.0	May 20, 2010	6.0
130260	Levonorgestrel	Birth Control	5.0	February 18, 2014	10.0
191620	Lisdexamfetamine	ADHD	5.0	December 4, 2012	30.0
124327	Skyla	Birth Control	9.0	December 10, 2015	0.0
131074	Levonorgestrel	Birth Control	8.0	September 30, 2009	13.0
130562	Levonorgestrel	Birth Control	8.0	October 11, 2012	10.0
203436	Indomethacin	Pain	4.0	February 22, 2014	7.0
130624	Levonorgestrel	Birth Control	7.0	April 19, 2012	0.0
191597	Lisdexamfetamine	ADHD	8.0	October 9, 2013	38.0
12411	Parnate	Depression	9.0	June 16, 2016	22.0
180274	Diclofenac	Pain	10.0	December 27, 2016	10.0
39060	Contrave	Obesity	8.0	June 18, 2017	38.0
8005	Xanax	Anxiety	10.0	November 30, 2009	27.0
55895	Effexor	Bipolar Disorde	8.0	June 25, 2010	12.0
128579	Phentermine	Obesity	8.0	June 6, 2015	11.0
50212	Gabapentin	Insomnia	8.0	November 4, 2014	73.0
225931	Bupropion	Bipolar Disorde	1.0	December 11, 2009	29.0
121831	Venlafaxine	Depression	3.0	April 16, 2013	64.0
47442	Tapentadol	Pain	5.0	November 30, 2016	11.0
158177	Ziprasidone	Bipolar Disorde	2.0	September 9, 2014	22.0
62115	Citalopram	Anxiety and Stress	8.0	January 9, 2014	145.0
153092	Doxycycline	Acne	7.0	July 10, 2016	6.0
167889	Kariva	Birth Control	10.0	December 18, 2016	5.0
81780	Liraglutide	Obesity	10.0	April 17, 2017	11.0
215713	Copper	Birth Control	10.0	February 2, 2017	6.0
151136	OxyContin	Pain	9.0	October 12, 2011	25.0
30411	Klonopin	Anxiety	10.0	May 15, 2009	28.0
116819	Lamictal	Bipolar Disorde	10.0	April 23, 2015	53.0
110502	Nexplanon	Birth Control	1.0	December 30, 2015	10.0
140354	Asenapine	Bipolar Disorde	10.0	May 1, 2012	28.0
89983	Risperdal	Bipolar Disorde	10.0	June 27, 2013	47.0
65421	Yasmin	Birth Control	1.0	March 22, 2017	6.0
191529	Lisdexamfetamine	ADHD	2.0	June 18, 2014	43.0
184004	Hydroxyzine	Anxiety	9.0	August 2, 2017	23.0
145208	Etonogestrel	Birth Control	1.0	October 13, 2015	10.0
64769	Sertraline	Depression	9.0	August 14, 2015	58.0
103734	Dexedrine	ADHD	10.0	May 13, 2014	60.0
80546	Zovia	Birth Control	10.0	March 26, 2015	5.0
147944	Norethindrone	Birth Control	2.0	December 2, 2016	6.0
109130	Nexplanon	Birth Control	1.0	April 1, 2017	5.0
145743	Qsymia	Weight Loss	10.0	December 6, 2014	255.0
98639	Nexplanon	Birth Control	9.0	March 13, 2014	26.0
57471	Oxymorphone	Pain	9.0	April 5, 2009	57.0
109262	Nexplanon	Birth Control	6.0	February 15, 2017	1.0
164611	Diclofenac	Pain	1.0	July 22, 2009	14.0
219616	Equetro	Bipolar Disorde	7.0	August 25, 2013	9.0
219419	Dexmethylphenidate	ADHD	2.0	November 5, 2011	16.0
20750	Nucynta	Pain	8.0	July 7, 2010	20.0
123299	Apri	Birth Control	1.0	May 30, 2015	5.0
71320	Levora	Birth Control	6.0	December 29, 2016	4.0
122269	Venlafaxine	Depression	10.0	May 19, 2008	74.0
93703	Morphine	Pain	9.0	September 8, 2011	32.0
116809	Lamictal	Bipolar Disorde	10.0	May 31, 2015	76.0
168828	Vilazodone	Depression	10.0	March 25, 2014	212.0
76875	Lorcaserin	Obesity	2.0	September 28, 2015	23.0
227734	Etonogestrel	Birth Control	10.0	January 16, 2012	0.0
197579	Capsin	Pain	1.0	March 18, 2013	21.0
30386	Klonopin	Anxiety	10.0	April 30, 2010	177.0
197077	Paroxetine	Anxiety	7.0	July 7, 2015	39.0
123992	Skyla	Birth Control	9.0	August 1, 2016	0.0
87123	Latuda	Bipolar Disorde	8.0	January 8, 2015	155.0
189491	Oxycodone	Pain	9.0	November 24, 2011	1.0
227735	Etonogestrel	Birth Control	8.0	November 23, 2011	0.0
37162	Vyvanse	ADHD	3.0	January 23, 2017	8.0
119129	Zoloft	Depression	1.0	May 25, 2009	115.0
148113	Norethindrone	Birth Control	10.0	February 18, 2016	16.0
68671	Medroxyprogesterone	Birth Control	1.0	January 25, 2017	2.0
133211	Tri-Sprintec	Acne	8.0	January 29, 2013	16.0
141756	Escitalopram	Depression	8.0	March 14, 2011	6.0
178505	Duloxetine	Anxiety	9.0	August 10, 2008	75.0
169436	Diethylpropion	Obesity	9.0	April 15, 2009	45.0
184426	Hydroxyzine	Anxiety	8.0	September 28, 2013	82.0
101936	Silenor	Insomnia	7.0	September 30, 2016	21.0
45687	Fluoxetine	Anxiety and Stress	10.0	March 31, 2013	111.0
89230	Celexa	Anxiety and Stress	4.0	May 10, 2016	29.0
4739	Belviq	Obesity	10.0	March 31, 2015	27.0
68747	Medroxyprogesterone	Birth Control	7.0	November 28, 2016	14.0
98746	Nexplanon	Birth Control	9.0	October 19, 2013	4.0
93588	Oxymorphone	Pain	1.0	July 7, 2016	23.0
145861	Qsymia	Obesity	2.0	July 19, 2013	43.0
188631	ParaGard	Birth Control	10.0	March 16, 2016	12.0
107179	Implanon	Birth Control	10.0	May 23, 2012	1.0
167162	Levonorgestrel	Birth Control	10.0	May 9, 2016	2.0
141879	Escitalopram	Anxiety	9.0	June 16, 2010	17.0
107441	Implanon	Birth Control	5.0	September 20, 2011	0.0
220095	Amitriptyline	Depression	10.0	November 17, 2015	31.0
94788	Abilify	Depression	10.0	June 10, 2014	163.0
141211	Escitalopram	Anxiety	8.0	April 22, 2015	12.0
130649	Levonorgestrel	Birth Control	10.0	February 21, 2012	4.0
109593	Nexplanon	Birth Control	4.0	November 1, 2016	11.0
143395	Etonogestrel	Birth Control	10.0	February 25, 2017	4.0
102736	Aripiprazole	Depression	9.0	October 23, 2013	71.0
38988	Contrave	Weight Loss	7.0	August 18, 2017	13.0
185840	Saxenda	Obesity	9.0	November 17, 2015	35.0
211937	Lamotrigine	Bipolar Disorde	10.0	January 24, 2016	19.0
163383	Methylphenidate	Depression	10.0	July 26, 2017	15.0
163385	Methylphenidate	ADHD	10.0	July 12, 2017	6.0
110179	Nexplanon	Birth Control	1.0	March 28, 2016	8.0
167590	Levonorgestrel	Birth Control	9.0	January 30, 2016	3.0
28880	Lexapro	Bipolar Disorde	10.0	January 27, 2009	21.0
57389	Oxymorphone	Pain	9.0	January 3, 2011	22.0
128812	Phentermine	Weight Loss	10.0	November 20, 2014	96.0
123755	Skyla	Birth Control	8.0	January 7, 2017	2.0
182991	Cymbalta	Depression	2.0	May 7, 2015	25.0
165983	Levonorgestrel	Birth Control	10.0	February 8, 2017	40.0
7616	Xanax	Anxiety	10.0	March 26, 2016	73.0
93171	Vortioxetine	Depression	1.0	February 18, 2016	32.0
59633	NuvaRing	Birth Control	5.0	July 18, 2017	2.0
169054	Vilazodone	Depression	10.0	November 23, 2011	79.0
7842	Xanax	Anxiety	9.0	January 28, 2013	69.0
147983	Norethindrone	Birth Control	1.0	June 3, 2016	1.0
107378	Implanon	Birth Control	10.0	October 24, 2011	0.0
89384	Celexa	Depression	10.0	December 9, 2013	261.0
138523	Phentermine	Weight Loss	10.0	October 24, 2013	116.0
78348	Lyza	Birth Control	10.0	March 22, 2016	22.0
60383	NuvaRing	Birth Control	9.0	April 13, 2011	1.0
98921	Lutera	Birth Control	10.0	July 8, 2017	2.0
136939	Isotretinoin	Acne	10.0	July 14, 2016	16.0
28856	Lexapro	Anxiety	9.0	September 1, 2009	14.0
100943	Orlistat	Obesity	10.0	December 21, 2011	142.0
120091	Kadian	Pain	8.0	July 6, 2011	31.0
197250	Paroxetine	Depression	3.0	July 14, 2013	17.0
196322	Eszopiclone	Insomnia	1.0	August 3, 2017	9.0
107634	Implanon	Birth Control	1.0	August 15, 2010	6.0
158640	Methylphenidate	ADHD	10.0	August 29, 2012	17.0
163477	Mirtazapine	Depression	6.0	July 20, 2015	22.0
62628	Citalopram	Depression	4.0	May 4, 2010	18.0
124557	Skyla	Birth Control	8.0	June 29, 2015	5.0
4951	Orsythia	Birth Control	3.0	January 25, 2017	6.0
75693	L-methylfolate	Depression	10.0	June 2, 2009	185.0
167144	Levonorgestrel	Birth Control	9.0	May 18, 2016	4.0
26418	Sprintec	Birth Control	8.0	August 15, 2014	28.0
208702	Belsomra	Insomnia	1.0	May 9, 2017	11.0
36746	Fentanyl	Pain	10.0	August 6, 2009	2.0
37832	Reclipsen	Birth Control	1.0	August 9, 2016	1.0
218847	Depakote	Bipolar Disorde	1.0	July 12, 2016	29.0
94074	Trintellix	Depression	9.0	June 2, 2016	134.0
64263	Sertraline	Anxiety and Stress	10.0	December 18, 2016	39.0
127123	Melatonin	Insomnia	2.0	May 22, 2016	16.0
89910	Risperdal	Bipolar Disorde	10.0	May 6, 2012	69.0
103028	Aripiprazole	Bipolar Disorde	7.0	March 4, 2008	110.0
224874	Bupropion	Depression	9.0	October 3, 2016	47.0
110236	Nexplanon	Birth Control	10.0	March 27, 2016	5.0
109066	Nexplanon	Birth Control	1.0	April 16, 2017	0.0
118461	Fetzima	Depression	3.0	January 8, 2016	9.0
178604	Victoza	Weight Loss	10.0	May 4, 2017	16.0
147340	Alprazolam	Anxiety	10.0	December 4, 2011	11.0
228040	Etonogestrel	Birth Control	10.0	September 10, 2010	15.0
208852	Belsomra	Insomnia	9.0	September 23, 2016	17.0
165647	Levonorgestrel	Birth Control	10.0	May 1, 2017	2.0
152530	Lortab	Pain	10.0	April 5, 2013	21.0
166920	Levonorgestrel	Birth Control	8.0	June 28, 2016	1.0
45341	Fluoxetine	Anxiety and Stress	8.0	July 7, 2015	39.0
87723	Naproxen	Pain	7.0	October 7, 2009	11.0
37192	Vyvanse	ADHD	10.0	June 8, 2017	15.0
189556	Oxycodone	Pain	10.0	January 11, 2011	3.0
132319	Ativan	Insomnia	1.0	January 19, 2012	49.0
122198	Venlafaxine	Depression	5.0	May 10, 2009	27.0
87414	Prialt	Pain	1.0	March 22, 2017	1.0
121797	Venlafaxine	Anxiety	1.0	October 23, 2013	53.0
109646	Nexplanon	Birth Control	3.0	September 8, 2016	4.0
227770	Etonogestrel	Birth Control	3.0	January 8, 2012	0.0
114965	Diazepam	Anxiety	10.0	January 17, 2016	63.0
88384	Adderall	ADHD	8.0	February 14, 2012	11.0
64990	Sertraline	Anxiety and Stress	10.0	December 26, 2014	104.0
101010	Rexulti	Depression	10.0	January 17, 2017	50.0
130623	Levonorgestrel	Birth Control	10.0	April 19, 2012	0.0
145481	Qsymia	Obesity	8.0	November 17, 2017	0.0
184098	Hydroxyzine	Anxiety	9.0	January 19, 2017	54.0
124871	Tri-Previfem	Acne	10.0	January 28, 2014	53.0
232165	Lorazepam	Anxiety	9.0	January 2, 2017	16.0
77045	Lorcaserin	Weight Loss	10.0	March 24, 2015	103.0
12224	Loryna	Birth Control	10.0	February 17, 2017	7.0
64122	Sertraline	Depression	10.0	April 17, 2017	39.0
226312	Etonogestrel	Birth Control	6.0	September 7, 2015	7.0
65511	Yasmin	Birth Control	10.0	February 14, 2009	16.0
71403	Vraylar	Bipolar Disorde	9.0	September 24, 2017	18.0
117607	Nortriptyline	Depression	8.0	May 21, 2015	40.0
153538	Doxycycline	Acne	7.0	May 6, 2012	10.0
456	Medroxyprogesterone	Birth Control	9.0	May 7, 2015	4.0
212151	Lamotrigine	Bipolar Disorde	8.0	May 1, 2015	24.0
133275	Tri-Sprintec	Birth Control	9.0	July 2, 2012	5.0
64730	Sertraline	Depression	1.0	September 30, 2015	5.0
182433	Mirena	Birth Control	1.0	January 20, 2010	10.0
215961	Copper	Birth Control	9.0	February 29, 2016	4.0
55694	Effexor	Depression	7.0	May 27, 2016	28.0
71855	Tramadol	Pain	2.0	March 1, 2016	18.0
124087	Skyla	Birth Control	9.0	March 17, 2016	3.0
57423	Oxymorphone	Pain	8.0	September 12, 2009	56.0
190957	Clorazepate	Anxiety	6.0	April 23, 2015	15.0
139279	Phentermine	Weight Loss	10.0	April 26, 2008	35.0
163851	Mirtazapine	Depression	10.0	February 17, 2011	114.0
125894	Viibryd	Depression	5.0	October 28, 2015	30.0
137302	Isotretinoin	Acne	8.0	November 22, 2011	10.0
217739	Strattera	ADHD	2.0	August 1, 2015	13.0
93135	Vortioxetine	Depression	3.0	February 29, 2016	29.0
165638	Levonorgestrel	Birth Control	5.0	May 4, 2017	3.0
98312	Nexplanon	Birth Control	9.0	April 29, 2015	2.0
132670	Doxepin	Insomnia	10.0	February 7, 2011	37.0
37894	Reclipsen	Birth Control	8.0	May 18, 2014	8.0
96216	Sertraline	Depression	10.0	June 21, 2011	3.0
147733	Norethindrone	Birth Control	3.0	October 21, 2017	0.0
38075	Adipex-P	Weight Loss	10.0	January 4, 2016	44.0
93674	Morphine	Pain	8.0	August 18, 2010	12.0
37730	Vyvanse	ADHD	9.0	August 6, 2008	102.0
27086	Ultram	Pain	10.0	November 25, 2008	34.0
100827	Orlistat	Obesity	10.0	November 9, 2015	11.0
63706	Epiduo	Acne	9.0	August 30, 2013	27.0
42928	Xulane	Birth Control	9.0	May 25, 2015	4.0
202494	Lithium	Depression	1.0	October 8, 2013	45.0
157907	Accutane	Acne	7.0	December 13, 2010	2.0
20712	Nucynta	Pain	6.0	August 19, 2011	14.0
114959	Diazepam	Anxiety	10.0	February 7, 2016	145.0
146827	Alprazolam	Anxiety	10.0	September 20, 2016	45.0
170380	Quetiapine	Insomnia	9.0	February 5, 2016	42.0
165697	Levonorgestrel	Birth Control	1.0	April 14, 2017	5.0
94603	Abilify	Bipolar Disorde	8.0	October 23, 2015	16.0
20700	Nucynta	Pain	8.0	April 13, 2013	94.0
189501	Oxycodone	Pain	9.0	October 12, 2011	25.0
45066	Fluoxetine	Depression	1.0	December 4, 2016	30.0
62030	Citalopram	Depression	10.0	January 31, 2015	103.0
38569	Liletta	Birth Control	10.0	May 4, 2017	6.0
8050	Xanax	Anxiety	10.0	July 26, 2008	55.0
107059	Implanon	Birth Control	4.0	October 10, 2012	0.0
50503	Gabapentin	Anxiety	9.0	March 11, 2012	93.0
7636	Xanax	Anxiety	8.0	June 13, 2015	31.0
186333	Desvenlafaxine	Anxiety	2.0	October 17, 2011	2.0
100705	Orlistat	Obesity	8.0	May 14, 2017	20.0
90690	Chateal	Birth Control	10.0	August 29, 2016	4.0
199575	Depo-Provera	Birth Control	4.0	August 13, 2014	34.0
160264	Buspirone	Anxiety	2.0	June 27, 2017	16.0
110250	Nexplanon	Birth Control	2.0	March 22, 2016	2.0
76559	Lorcaserin	Weight Loss	10.0	May 20, 2017	2.0
216282	Copper	Birth Control	7.0	October 28, 2013	29.0
225591	Bupropion	Depression	10.0	October 14, 2013	194.0
229676	Lurasidone	Bipolar Disorde	1.0	January 24, 2014	83.0
88301	Adderall	ADHD	6.0	January 21, 2017	23.0
231355	Trazodone	Insomnia	9.0	March 17, 2017	69.0
10546	Spironolactone	Acne	9.0	September 8, 2015	11.0
140188	Asenapine	Bipolar Disorde	9.0	May 10, 2014	32.0
205386	Pristiq	Depression	1.0	March 15, 2016	14.0
220067	Amitriptyline	Insomnia	1.0	March 31, 2016	50.0
106478	Implanon	Birth Control	8.0	September 2, 2016	21.0
61682	Citalopram	Depression	10.0	July 8, 2016	8.0
147722	Norethindrone	Birth Control	3.0	November 14, 2017	0.0
181623	Prozac	Anxiety and Stress	5.0	November 14, 2013	47.0
193086	Dextroamphetamine	ADHD	9.0	March 31, 2017	2.0
123837	Skyla	Birth Control	7.0	December 29, 2016	10.0
37242	Vyvanse	ADHD	5.0	August 9, 2016	22.0
32900	Seasonique	Birth Control	4.0	November 29, 2016	5.0
186243	Desvenlafaxine	Anxiety	9.0	September 7, 2012	35.0
97921	Nexplanon	Birth Control	5.0	September 24, 2015	6.0
163718	Mirtazapine	Anxiety	9.0	July 12, 2012	124.0
144226	Etonogestrel	Birth Control	4.0	May 27, 2016	0.0
94750	Abilify	Bipolar Disorde	2.0	August 12, 2014	20.0
98669	Nexplanon	Birth Control	5.0	March 6, 2014	16.0
148183	Norethindrone	Birth Control	8.0	August 11, 2015	14.0
219437	Dexmethylphenidate	ADHD	10.0	January 11, 2011	36.0
130729	Levonorgestrel	Birth Control	2.0	September 26, 2011	4.0
227089	Etonogestrel	Birth Control	3.0	June 10, 2014	33.0
110093	Nexplanon	Birth Control	9.0	April 13, 2016	14.0
71342	Levora	Birth Control	9.0	May 22, 2015	12.0
109505	Nexplanon	Birth Control	10.0	November 22, 2016	1.0
144409	Etonogestrel	Birth Control	6.0	April 14, 2016	2.0
26186	Sprintec	Birth Control	2.0	December 15, 2016	1.0
186123	Desvenlafaxine	Depression	2.0	November 26, 2014	69.0
177574	Duloxetine	Depression	2.0	October 26, 2015	23.0
127125	Melatonin	Insomnia	7.0	May 16, 2016	25.0
166868	Levonorgestrel	Birth Control	8.0	July 17, 2016	4.0
158622	Methylphenidate	ADHD	6.0	February 2, 2013	55.0
8395	Zolpidem	Insomnia	2.0	August 9, 2013	34.0
217845	Strattera	ADHD	8.0	March 8, 2014	94.0
212352	Lamotrigine	Bipolar Disorde	2.0	January 30, 2010	19.0
130598	Levonorgestrel	Birth Control	5.0	August 17, 2012	8.0
183394	Cymbalta	Pain	1.0	December 14, 2011	15.0
63304	Epiduo	Acne	9.0	June 23, 2017	6.0
28336	Lexapro	Depression	10.0	April 24, 2014	96.0
167010	Levonorgestrel	Birth Control	5.0	June 19, 2016	1.0
229568	Lurasidone	Bipolar Disorde	8.0	February 24, 2015	1.0
69620	Buprenorphine	Pain	8.0	March 3, 2012	77.0
78217	Zyprexa	Insomnia	1.0	September 24, 2009	47.0
157796	Accutane	Acne	10.0	June 5, 2014	12.0
128726	Phentermine	Obesity	10.0	April 2, 2015	5.0
102878	Aripiprazole	Depression	7.0	January 18, 2011	34.0
142908	Etonogestrel	Birth Control	10.0	August 29, 2017	10.0
136894	Isotretinoin	Acne	1.0	June 25, 2017	15.0
205401	Pristiq	Depression	9.0	January 27, 2016	31.0
37785	Reclipsen	Birth Control	6.0	November 1, 2015	3.0
5079	Orsythia	Birth Control	9.0	January 31, 2016	11.0
66798	Seroquel	Insomnia	9.0	April 26, 2012	37.0
227490	Etonogestrel	Birth Control	6.0	January 7, 2013	6.0
58481	Jolivette	Birth Control	9.0	March 18, 2017	15.0
206877	Duac	Acne	9.0	April 29, 2009	29.0
94030	Trintellix	Depression	9.0	September 21, 2016	71.0
42463	Concerta	ADHD	8.0	August 9, 2016	17.0
189504	Oxycodone	Pain	10.0	September 28, 2011	16.0
206008	Pristiq	Anxiety	7.0	March 1, 2009	38.0
7722	Xanax	Anxiety	10.0	July 2, 2013	48.0
125921	Viibryd	Depression	10.0	April 29, 2015	43.0
98321	Nexplanon	Birth Control	3.0	March 31, 2015	1.0
211944	Lamotrigine	Bipolar Disorde	10.0	January 2, 2016	54.0
168519	Tranylcypromine	Depression	10.0	June 21, 2016	6.0
36638	Fentanyl	Pain	9.0	November 24, 2011	53.0
89743	Celexa	Anxiety and Stress	7.0	September 19, 2009	294.0
170652	Quetiapine	Bipolar Disorde	8.0	June 16, 2014	89.0
170789	Quetiapine	Depression	1.0	April 11, 2012	41.0
62692	Citalopram	Depression	2.0	August 11, 2009	13.0
177732	Duloxetine	Anxiety	8.0	June 9, 2014	88.0
160611	Buspirone	Anxiety	6.0	May 20, 2014	52.0
30024	Klonopin	Anxiety	1.0	December 9, 2015	17.0
107121	Implanon	Birth Control	1.0	July 24, 2012	1.0
66782	Seroquel	Bipolar Disorde	5.0	March 6, 2013	35.0
30015	Klonopin	Anxiety	10.0	January 20, 2016	42.0
211614	Propoxyphene	Pain	9.0	August 21, 2009	7.0
128798	Phentermine	Weight Loss	10.0	December 28, 2014	99.0
37914	Reclipsen	Birth Control	6.0	July 16, 2013	11.0
60319	NuvaRing	Birth Control	5.0	July 22, 2011	0.0
76988	Lorcaserin	Weight Loss	9.0	April 22, 2015	56.0
176267	Lorazepam	Anxiety	10.0	March 26, 2016	54.0
202454	Lithium	Bipolar Disorde	10.0	July 2, 2015	64.0
38672	Liletta	Birth Control	9.0	August 18, 2016	16.0
166945	Levonorgestrel	Birth Control	10.0	July 7, 2016	7.0
95866	Sertraline	Depression	8.0	July 5, 2014	68.0
187897	Etonogestrel	Birth Control	3.0	November 28, 2017	1.0
190923	Clorazepate	Anxiety	10.0	March 6, 2009	25.0
124898	Tri-Previfem	Birth Control	3.0	June 15, 2015	3.0
176522	Lorazepam	Anxiety	10.0	June 11, 2014	55.0
6798	Beyaz	Birth Control	1.0	October 12, 2011	19.0
216114	Copper	Birth Control	10.0	October 27, 2015	29.0
43357	Hydromorphone	Pain	10.0	March 10, 2016	21.0
101502	Atralin	Acne	1.0	February 1, 2010	28.0
46228	Modafinil	Depression	2.0	May 30, 2017	11.0
54118	Ritalin	ADHD	10.0	April 18, 2017	17.0
167149	Levonorgestrel	Birth Control	9.0	May 17, 2016	3.0
195825	Levomilnacipran	Depression	1.0	May 30, 2017	9.0
132677	Doxepin	Insomnia	10.0	January 31, 2011	7.0
111733	Gianvi	Birth Control	3.0	June 19, 2017	1.0
205273	Pristiq	Depression	7.0	April 13, 2017	13.0
95771	Sertraline	Depression	9.0	September 19, 2014	107.0
103681	Dexedrine	ADHD	10.0	January 31, 2016	45.0
163571	Mirtazapine	Insomnia	10.0	February 10, 2015	145.0
52661	Doryx	Acne	10.0	July 7, 2011	16.0
108712	Nexplanon	Birth Control	1.0	November 8, 2017	5.0
62214	Citalopram	Anxiety and Stress	9.0	July 3, 2013	123.0
61697	Citalopram	Anxiety and Stress	10.0	April 30, 2016	96.0
224767	Bupropion	ADHD	10.0	August 10, 2017	29.0
231792	Trazodone	Depression	9.0	March 17, 2014	236.0
8278	Zolpidem	Insomnia	10.0	July 23, 2015	5.0
29992	Klonopin	Bipolar Disorde	1.0	April 25, 2016	24.0
140875	Escitalopram	Bipolar Disorde	4.0	May 18, 2016	6.0
64383	Sertraline	Depression	9.0	September 8, 2016	11.0
61866	Citalopram	Anxiety and Stress	9.0	August 9, 2015	63.0
62686	Citalopram	Anxiety and Stress	5.0	September 7, 2009	95.0
196813	Paroxetine	Anxiety	7.0	January 31, 2017	0.0
205354	Pristiq	Depression	2.0	April 19, 2016	29.0
101441	Atralin	Acne	5.0	May 25, 2011	7.0
57340	Oxymorphone	Pain	8.0	May 19, 2013	93.0
163399	Methylphenidate	ADHD	2.0	January 25, 2017	3.0
204368	BuSpar	Anxiety	1.0	June 21, 2016	37.0
68718	Medroxyprogesterone	Birth Control	10.0	January 7, 2017	1.0
131116	Levonorgestrel	Birth Control	10.0	April 1, 2009	1247.0
134488	Ketorolac	Pain	10.0	March 5, 2017	9.0
10623	Spironolactone	Acne	9.0	May 14, 2014	47.0
46826	Xenical	Obesity	7.0	April 12, 2016	48.0
172266	Clonazepam	Anxiety	10.0	May 28, 2017	19.0
173833	Provigil	Depression	6.0	March 3, 2010	54.0
191768	Lisdexamfetamine	ADHD	3.0	July 13, 2010	12.0
226027	Bupropion	Bipolar Disorde	8.0	March 19, 2009	28.0
160665	Buspirone	Anxiety	10.0	April 4, 2013	50.0
167148	Levonorgestrel	Birth Control	7.0	May 17, 2016	3.0
216040	Copper	Birth Control	9.0	January 2, 2016	9.0
165715	Levonorgestrel	Birth Control	10.0	April 10, 2017	8.0
63662	Epiduo	Acne	10.0	June 25, 2014	48.0
6799	Beyaz	Birth Control	10.0	September 15, 2011	55.0
28832	Lexapro	Anxiety	10.0	May 9, 2010	21.0
102001	Silenor	Insomnia	1.0	September 14, 2011	46.0
143450	Etonogestrel	Birth Control	9.0	January 24, 2017	3.0
75863	Temazepam	Insomnia	2.0	November 18, 2012	15.0
45675	Fluoxetine	Anxiety and Stress	8.0	August 28, 2013	63.0
11946	Fastin	Weight Loss	10.0	October 24, 2013	116.0
